id_transacao;id_cliente;id_loja;data_transacao ;quantidade_itens; valor_total
3768;;loja2;sáb 14/10/2017;15;206.99
3769;;loja3;sex 13/10/2017;10;32.93
3770;;loja4;qui 12/10/2017;20;284.41
3771;;loja5;qua 11/10/2017;16;80.05
3772;;loja6;ter 10/10/2017;51;133.31
3773;;loja7;seg 09/10/2017;79;1484.59
3774;;loja1;dom 08/10/2017;100;114.87
3775;;loja2;sáb 07/10/2017;71;1291.98
3776;;loja3;sex 06/10/2017;43;50.94
3777;;loja4;qui 05/10/2017;7;6.36
3778;;loja5;qua 04/10/2017;101;2927.65
3779;;loja6;ter 03/10/2017;16;83.73
3780;;loja7;seg 02/10/2017;7;64.76
3781;;loja1;dom 01/10/2017;118;3161.64
3782;;loja2;sáb 30/09/2017;120;2844.41
3783;;loja3;sex 29/09/2017;100;26.83
3784;;loja4;qui 28/09/2017;113;533.57
3785;;loja5;qua 27/09/2017;4;2.98
3786;;loja6;ter 26/09/2017;62;285.50
3787;;loja7;seg 25/09/2017;90;1251.02
3788;;loja1;dom 24/09/2017;4;40.95
3789;;loja2;sáb 23/09/2017;74;446.54
3790;;loja3;sex 22/09/2017;86;760.01
3791;;loja4;qui 21/09/2017;73;102.01
3792;;loja5;qua 20/09/2017;99;622.25
3793;;loja6;ter 19/09/2017;10;125.69
3794;;loja7;seg 18/09/2017;74;177.22
3795;;loja1;dom 17/09/2017;67;1170.89
3796;;loja2;sáb 16/09/2017;81;2270.21
3797;;loja3;sex 15/09/2017;112;162.85
3798;;loja4;qui 14/09/2017;25;198.28
3799;;loja5;qua 13/09/2017;100;330.05
3800;;loja6;ter 12/09/2017;36;359.46
3801;;loja7;seg 11/09/2017;49;1285.63
3802;;loja1;dom 10/09/2017;36;97.21
3803;;loja2;sáb 09/09/2017;14;85.02
3804;;loja3;sex 08/09/2017;56;905.06
3805;;loja4;qui 07/09/2017;14;352.54
3806;;loja5;qua 06/09/2017;11;153.05
3807;;loja6;ter 05/09/2017;91;1779.07
3808;;loja7;seg 04/09/2017;37;135.77
3809;;loja1;dom 03/09/2017;12;17.45
3810;;loja2;sáb 02/09/2017;116;765.07
3811;;loja3;sex 01/09/2017;31;459.31
3812;;loja4;qui 31/08/2017;9;7.79
3813;;loja5;qua 30/08/2017;37;370.14
3814;;loja6;ter 29/08/2017;24;107.26
3815;;loja7;seg 28/08/2017;34;182.13
3816;;loja1;dom 27/08/2017;62;423.62
3817;;loja2;sáb 26/08/2017;17;75.04
3818;;loja3;sex 25/08/2017;92;2093.73
3819;;loja4;qui 24/08/2017;51;45.79
3820;;loja5;qua 23/08/2017;110;1473.88
3821;;loja6;ter 22/08/2017;118;957.14
3822;;loja7;seg 21/08/2017;75;47.82
3823;;loja1;dom 20/08/2017;12;160.72
3824;;loja2;sáb 19/08/2017;71;9.53
3825;;loja3;sex 18/08/2017;80;33.49
3826;;loja4;qui 17/08/2017;81;136.66
3827;;loja5;qua 16/08/2017;76;47.97
3828;;loja6;ter 15/08/2017;52;17.85
3829;;loja7;seg 14/08/2017;18;23.99
3830;;loja1;dom 13/08/2017;22;33.07
3831;;loja2;sáb 12/08/2017;86;190.19
3832;;loja3;sex 11/08/2017;15;44.22
3833;;loja4;qui 10/08/2017;89;732.10
3834;;loja5;qua 09/08/2017;77;383.52
3835;;loja6;ter 08/08/2017;18;112.41
3836;;loja7;seg 07/08/2017;104;901.11
3837;;loja1;dom 06/08/2017;96;135.51
3838;;loja2;sáb 05/08/2017;120;392.05
3839;;loja3;sex 04/08/2017;28;249.25
3840;;loja4;qui 03/08/2017;40;438.61
3841;;loja5;qua 02/08/2017;46;136.67
3842;;loja6;ter 01/08/2017;43;18.75
3843;;loja7;seg 31/07/2017;74;234.20
3844;;loja1;dom 30/07/2017;88;1466.44
3845;;loja2;sáb 29/07/2017;39;363.23
3846;;loja3;sex 28/07/2017;93;425.44
3847;;loja4;qui 27/07/2017;110;937.96
3848;;loja5;qua 26/07/2017;23;169.79
3849;;loja6;ter 25/07/2017;4;37.60
3850;;loja7;seg 24/07/2017;61;450.34
3851;;loja1;dom 23/07/2017;53;216.80
3852;;loja2;sáb 22/07/2017;110;984.76
3853;;loja3;sex 21/07/2017;20;89.56
3854;;loja4;qui 20/07/2017;63;173.25
3855;;loja5;qua 19/07/2017;53;590.77
3856;;loja6;ter 18/07/2017;30;61.90
3857;;loja7;seg 17/07/2017;43;197.38
3858;;loja1;dom 16/07/2017;15;176.78
3859;;loja2;sáb 15/07/2017;49;68.04
3860;;loja3;sex 14/07/2017;65;1064.78
3861;;loja4;qui 13/07/2017;69;464.18
3862;;loja5;qua 12/07/2017;86;215.99
3863;;loja6;ter 11/07/2017;116;363.24
3864;;loja7;seg 10/07/2017;38;19.80
3865;;loja1;dom 09/07/2017;102;987.63
3866;;loja2;sáb 08/07/2017;9;48.93
3867;;loja3;sex 07/07/2017;94;822.98
3868;;loja4;qui 06/07/2017;25;108.51
3869;;loja5;qua 05/07/2017;17;330.40
3870;;loja6;ter 04/07/2017;83;7.47
3871;;loja7;seg 03/07/2017;39;184.35
3872;;loja1;dom 02/07/2017;70;562.16
3873;;loja2;sáb 01/07/2017;120;1154.39
3874;;loja3;sex 30/06/2017;31;231.41
3875;;loja4;qui 29/06/2017;115;241.98
3876;;loja5;qua 28/06/2017;21;152.70
3877;;loja6;ter 27/06/2017;76;155.06
3878;;loja7;seg 26/06/2017;33;15.99
3879;;loja1;dom 25/06/2017;62;22.14
3880;;loja2;sáb 24/06/2017;60;936.80
3881;;loja3;sex 23/06/2017;54;381.44
3882;;loja4;qui 22/06/2017;72;226.49
3883;;loja5;qua 21/06/2017;120;1837.02
3884;;loja6;ter 20/06/2017;42;69.98
3885;;loja7;seg 19/06/2017;57;635.13
3886;;loja1;dom 18/06/2017;117;974.35
3887;;loja2;sáb 17/06/2017;109;2562.17
3888;;loja3;sex 16/06/2017;106;1671.16
3889;;loja4;qui 15/06/2017;42;492.15
3890;;loja5;qua 14/06/2017;22;71.59
3891;;loja6;ter 13/06/2017;9;154.93
3892;;loja7;seg 12/06/2017;96;282.46
3893;;loja1;dom 11/06/2017;31;93.30
3894;;loja2;sáb 10/06/2017;52;627.86
3895;;loja3;sex 09/06/2017;106;711.01
3896;;loja4;qui 08/06/2017;48;188.76
3897;;loja5;qua 07/06/2017;85;329.41
3898;;loja6;ter 06/06/2017;114;1990.42
3899;;loja7;seg 05/06/2017;53;483.61
3900;;loja1;dom 04/06/2017;49;419.91
3901;;loja2;sáb 03/06/2017;117;1178.00
3902;;loja3;sex 02/06/2017;111;782.57
3903;;loja4;qui 01/06/2017;91;202.99
3904;;loja5;qua 31/05/2017;25;13.52
3905;;loja6;ter 30/05/2017;86;915.57
3906;;loja7;seg 29/05/2017;25;58.96
3907;;loja1;dom 28/05/2017;66;707.04
3908;;loja2;sáb 27/05/2017;55;359.14
3909;;loja3;sex 26/05/2017;99;481.88
3910;;loja4;sex 18/12/2020;104;119.52
3911;;loja5;qui 17/12/2020;80;1895.49
3912;;loja6;qua 16/12/2020;120;648.08
3913;;loja7;ter 15/12/2020;112;358.79
3914;;loja1;seg 14/12/2020;111;638.98
3915;;loja2;dom 13/12/2020;42;590.48
3916;;loja3;sáb 12/12/2020;101;128.87
3917;;loja4;sex 11/12/2020;70;205.85
3918;;loja5;qui 10/12/2020;62;610.36
3919;;loja6;qua 09/12/2020;48;230.69
3920;;loja7;ter 08/12/2020;25;624.93
3921;;loja1;seg 07/12/2020;39;434.13
3922;;loja2;dom 06/12/2020;89;111.69
3923;;loja3;sáb 05/12/2020;118;143.06
3924;;loja4;sex 04/12/2020;100;200.27
3925;;loja5;qui 03/12/2020;37;72.33
3926;;loja6;qua 02/12/2020;57;197.26
3927;;loja7;ter 01/12/2020;97;651.24
3928;;loja1;seg 30/11/2020;32;246.17
3929;;loja2;dom 29/11/2020;65;444.57
3930;;loja3;sáb 28/11/2020;32;99.22
3931;;loja4;sex 27/11/2020;58;795.39
3932;;loja5;qui 26/11/2020;95;312.61
3933;;loja6;qua 25/11/2020;20;143.28
3934;;loja7;ter 24/11/2020;89;575.67
3935;;loja1;seg 23/11/2020;83;293.60
3936;;loja2;dom 22/11/2020;17;63.23
3937;;loja3;sáb 21/11/2020;101;99.17
3938;;loja4;sex 20/11/2020;66;1370.79
3939;;loja5;qui 19/11/2020;98;417.92
3940;;loja6;qua 18/11/2020;85;106.19
3941;;loja7;ter 17/11/2020;69;542.51
3942;;loja1;seg 16/11/2020;79;1508.42
3943;;loja2;dom 15/11/2020;27;309.28
3944;;loja3;sáb 14/11/2020;23;122.47
3945;;loja4;sex 13/11/2020;77;746.51
3946;;loja5;qui 12/11/2020;64;731.32
3947;;loja6;qua 11/11/2020;99;228.92
3948;;loja7;ter 10/11/2020;78;229.26
3949;;loja1;seg 09/11/2020;32;30.78
3950;;loja2;dom 08/11/2020;56;296.43
3951;;loja3;sáb 07/11/2020;105;282.16
3952;;loja4;sex 06/11/2020;4;37.69
3953;;loja5;qui 05/11/2020;53;820.64
3954;;loja6;qua 04/11/2020;56;698.86
3955;;loja7;ter 03/11/2020;65;294.15
3956;;loja1;seg 02/11/2020;80;1063.79
3957;;loja2;dom 01/11/2020;61;1271.01
3958;;loja3;sáb 31/10/2020;68;639.67
3959;;loja4;sex 30/10/2020;66;223.56
3960;;loja5;qui 29/10/2020;72;991.45
3961;;loja6;qua 28/10/2020;77;835.59
3962;;loja7;ter 27/10/2020;57;609.88
3963;;loja1;seg 26/10/2020;39;294.32
3964;;loja2;dom 25/10/2020;13;13.41
3965;;loja3;sáb 24/10/2020;43;10.46
3966;;loja4;sex 23/10/2020;114;2342.23
3967;;loja5;qui 22/10/2020;83;1102.65
3968;;loja6;qua 21/10/2020;55;601.53
3969;;loja7;ter 20/10/2020;32;120.25
3970;;loja1;seg 19/10/2020;12;26.44
3971;;loja2;dom 18/10/2020;117;117.12
3972;;loja3;sáb 17/10/2020;54;861.67
3973;;loja4;sex 16/10/2020;33;595.27
3974;;loja5;qui 15/10/2020;39;465.70
3975;;loja6;qua 14/10/2020;119;1211.93
3976;;loja7;ter 13/10/2020;106;39.80
3977;;loja1;seg 12/10/2020;100;78.09
3978;;loja2;dom 11/10/2020;108;1333.46
3979;;loja3;sáb 10/10/2020;105;1225.16
3980;;loja4;sex 09/10/2020;57;656.87
3981;;loja5;qui 08/10/2020;32;121.65
3982;;loja6;qua 07/10/2020;58;733.30
3983;;loja7;ter 06/10/2020;97;1328.81
3984;;loja1;seg 05/10/2020;107;624.78
3985;;loja2;dom 04/10/2020;86;1610.50
3986;;loja3;sáb 03/10/2020;55;126.45
3987;;loja4;sex 02/10/2020;98;84.82
3988;;loja5;qui 01/10/2020;79;1476.28
3989;;loja6;qua 30/09/2020;96;2041.52
3990;;loja7;ter 29/09/2020;19;33.94
3991;;loja1;seg 28/09/2020;53;336.26
3992;;loja2;dom 27/09/2020;19;114.37
3993;;loja3;sáb 26/09/2020;38;298.95
3994;;loja4;sex 25/09/2020;62;505.28
3995;;loja5;qui 24/09/2020;13;128.25
3996;;loja6;qua 23/09/2020;7;146.85
3997;;loja7;ter 22/09/2020;76;1273.85
3998;;loja1;seg 21/09/2020;96;623.33
3999;;loja2;dom 20/09/2020;48;285.25
4000;;loja3;sáb 19/09/2020;18;256.80
4001;;loja4;sex 18/09/2020;12;64.70
4002;;loja5;qui 17/09/2020;57;86.73
4003;;loja6;qua 16/09/2020;56;849.65
4004;;loja7;ter 15/09/2020;100;350.80
4005;;loja1;seg 14/09/2020;63;1159.98
4006;;loja2;dom 13/09/2020;88;13.98
4007;;loja3;sáb 12/09/2020;90;1367.57
4008;;loja4;sex 11/09/2020;115;33.31
4009;;loja5;qui 10/09/2020;38;710.06
4010;;loja6;qua 09/09/2020;67;996.53
4011;;loja7;ter 08/09/2020;101;1382.00
4012;;loja1;seg 07/09/2020;49;73.49
4013;;loja2;dom 06/09/2020;102;402.70
4014;;loja3;sáb 05/09/2020;68;216.64
4015;;loja4;sex 04/09/2020;7;25.04
4016;;loja5;qui 03/09/2020;9;126.32
4017;;loja6;qua 02/09/2020;56;68.85
4018;;loja7;ter 01/09/2020;37;207.83
4019;;loja1;seg 31/08/2020;52;78.96
4020;;loja2;dom 30/08/2020;51;146.60
4021;;loja3;sáb 29/08/2020;86;668.13
4022;;loja4;sex 28/08/2020;65;989.71
4023;;loja5;qui 27/08/2020;22;74.77
4024;;loja6;qua 26/08/2020;69;1023.62
4025;;loja7;ter 25/08/2020;61;153.84
4026;;loja1;seg 24/08/2020;31;109.68
4027;;loja2;dom 23/08/2020;28;210.09
4028;;loja3;sáb 22/08/2020;89;142.43
4029;;loja4;sex 21/08/2020;5;9.84
4030;;loja5;qui 20/08/2020;48;147.68
4031;;loja6;qua 19/08/2020;6;77.91
4032;;loja7;ter 18/08/2020;79;1599.84
4033;;loja1;seg 17/08/2020;115;910.86
4034;;loja2;dom 16/08/2020;11;38.85
4035;;loja3;sáb 15/08/2020;33;426.66
4036;;loja4;sex 14/08/2020;4;39.12
4037;;loja5;qui 13/08/2020;32;297.34
4038;;loja6;qua 12/08/2020;31;16.16
4039;;loja7;ter 11/08/2020;109;923.26
4040;;loja1;seg 10/08/2020;50;679.51
4041;;loja2;dom 09/08/2020;112;548.89
4042;;loja3;sáb 08/08/2020;55;110.75
4043;;loja4;sex 07/08/2020;113;1475.61
4044;;loja5;qui 06/08/2020;44;7.83
4045;;loja6;qua 05/08/2020;56;1131.44
4046;;loja7;ter 04/08/2020;98;1513.63
4047;;loja1;seg 03/08/2020;35;313.85
4048;;loja2;dom 02/08/2020;62;382.84
4049;;loja3;sáb 01/08/2020;91;168.86
4050;;loja4;sex 31/07/2020;23;120.33
4051;;loja5;qui 30/07/2020;69;852.79
4052;;loja6;qua 29/07/2020;15;195.07
4053;;loja7;ter 28/07/2020;36;194.10
4054;;loja1;seg 27/07/2020;93;234.71
4055;;loja2;dom 26/07/2020;3;22.69
4056;;loja3;sáb 25/07/2020;95;128.15
4057;;loja4;sex 24/07/2020;54;243.96
4058;;loja5;qui 23/07/2020;9;34.20
4059;;loja6;qua 22/07/2020;99;616.76
4060;;loja7;ter 21/07/2020;43;190.24
4061;;loja1;seg 20/07/2020;56;551.80
4062;;loja2;dom 19/07/2020;33;475.82
4063;;loja3;sáb 18/07/2020;59;1171.91
4064;;loja4;sex 17/07/2020;16;248.40
4065;;loja5;qui 16/07/2020;30;179.74
4066;;loja6;qua 15/07/2020;72;41.64
4067;;loja7;ter 14/07/2020;12;147.13
4068;;loja1;seg 13/07/2020;118;1427.92
4069;;loja2;dom 12/07/2020;37;140.80
4070;;loja3;sáb 11/07/2020;13;10.75
4071;;loja4;sex 10/07/2020;33;166.20
4072;;loja5;qui 09/07/2020;110;63.37
4073;;loja6;qua 08/07/2020;103;495.86
4074;;loja7;ter 07/07/2020;23;231.52
4075;;loja1;seg 06/07/2020;39;47.18
4076;;loja2;dom 05/07/2020;8;65.29
4077;;loja3;sáb 04/07/2020;90;2139.73
4078;;loja4;sex 03/07/2020;13;92.05
4079;;loja5;qui 02/07/2020;52;331.08
4080;;loja6;qua 01/07/2020;108;100.75
4081;;loja7;ter 30/06/2020;113;469.09
4082;;loja1;seg 29/06/2020;42;264.90
4083;;loja2;dom 28/06/2020;24;191.66
4084;;loja3;sáb 27/06/2020;20;314.59
4085;;loja4;sex 26/06/2020;79;151.04
4086;;loja5;qui 25/06/2020;74;353.79
4087;;loja6;qua 24/06/2020;80;43.93
4088;;loja7;ter 23/06/2020;56;266.54
4089;;loja1;seg 22/06/2020;14;13.27
4090;;loja2;dom 21/06/2020;59;636.93
4091;;loja3;sáb 20/06/2020;19;22.73
4092;;loja4;sex 19/06/2020;49;871.43
4093;;loja5;qui 18/06/2020;61;1091.49
4094;;loja6;qua 17/06/2020;43;514.45
4095;;loja7;ter 16/06/2020;88;317.84
4096;;loja1;seg 15/06/2020;72;469.53
4097;;loja2;dom 14/06/2020;94;235.50
4098;;loja3;sáb 13/06/2020;86;138.29
4099;;loja4;sex 12/06/2020;87;1596.23
4100;;loja5;qui 11/06/2020;77;837.09
4101;;loja6;qua 10/06/2020;118;641.45
4102;;loja7;ter 09/06/2020;82;786.59
4103;;loja1;seg 08/06/2020;84;68.03
4104;;loja2;dom 07/06/2020;23;151.29
4105;;loja3;sáb 06/06/2020;61;457.66
4106;;loja4;sex 05/06/2020;46;613.64
4107;;loja5;qui 04/06/2020;82;650.32
4108;;loja6;qua 03/06/2020;69;1301.63
4109;;loja7;ter 02/06/2020;9;114.84
4110;;loja1;seg 01/06/2020;8;42.89
4111;;loja2;dom 31/05/2020;116;2220.90
4112;;loja3;sáb 30/05/2020;89;130.70
4113;;loja4;sex 29/05/2020;79;185.95
4114;;loja5;qui 28/05/2020;103;1700.09
4115;;loja6;qua 27/05/2020;88;446.25
4116;;loja7;ter 26/05/2020;119;216.90
4117;;loja1;seg 25/05/2020;52;569.24
4118;;loja2;dom 24/05/2020;108;751.14
4119;;loja3;sáb 23/05/2020;27;252.30
4120;;loja4;sex 22/05/2020;36;309.96
4121;;loja5;qui 21/05/2020;6;20.30
4122;;loja6;qua 20/05/2020;67;540.27
4123;;loja7;ter 19/05/2020;29;500.06
4124;;loja1;seg 18/05/2020;84;324.97
4125;;loja2;dom 17/05/2020;91;590.00
4126;;loja3;sáb 16/05/2020;35;630.95
4127;;loja4;sex 15/05/2020;23;368.87
4128;;loja5;qui 14/05/2020;107;916.12
4129;;loja6;qua 13/05/2020;28;4.82
4130;;loja7;ter 12/05/2020;73;458.60
4131;;loja1;seg 11/05/2020;113;1318.98
4132;;loja2;dom 10/05/2020;64;1224.47
4133;;loja3;sáb 09/05/2020;100;666.37
4134;;loja4;sex 08/05/2020;106;524.96
4135;;loja5;qui 07/05/2020;70;674.79
4136;;loja6;qua 06/05/2020;57;244.26
4137;;loja7;ter 05/05/2020;69;316.29
4138;;loja1;seg 04/05/2020;100;463.09
4139;;loja2;dom 03/05/2020;113;1487.99
4140;;loja3;sáb 02/05/2020;26;206.47
4141;;loja4;sex 01/05/2020;54;606.04
4142;;loja5;qui 30/04/2020;61;70.96
4143;;loja6;qua 29/04/2020;104;177.30
4144;;loja7;ter 28/04/2020;101;1894.13
4145;;loja1;seg 27/04/2020;81;44.98
4146;;loja2;dom 26/04/2020;78;846.97
4147;;loja3;sáb 25/04/2020;72;1541.56
4148;;loja4;sex 24/04/2020;74;706.19
4149;;loja5;qui 23/04/2020;109;1302.36
4150;;loja6;qua 22/04/2020;101;702.37
4151;;loja7;ter 21/04/2020;49;813.34
4152;;loja1;seg 20/04/2020;29;105.57
4153;;loja2;dom 19/04/2020;112;751.11
4154;;loja3;sáb 18/04/2020;34;528.52
4155;;loja4;sex 17/04/2020;56;489.72
4156;;loja5;qui 16/04/2020;119;47.45
4157;;loja6;qua 15/04/2020;112;1764.40
4158;;loja7;ter 14/04/2020;62;1410.66
4159;;loja1;seg 13/04/2020;79;1198.97
4160;;loja2;dom 12/04/2020;27;145.47
4161;;loja3;sáb 11/04/2020;36;546.86
4162;;loja4;sex 10/04/2020;54;102.78
4163;;loja5;qui 09/04/2020;113;124.63
4164;;loja6;qua 08/04/2020;61;286.46
4165;;loja7;ter 07/04/2020;50;77.71
4166;;loja1;seg 06/04/2020;118;608.77
4167;;loja2;dom 05/04/2020;118;160.67
4168;;loja3;sáb 04/04/2020;116;752.82
4169;;loja4;sex 03/04/2020;39;458.03
4170;;loja5;qui 02/04/2020;39;1043.30
4171;;loja6;qua 01/04/2020;113;224.10
4172;;loja7;ter 31/03/2020;6;3.24
4173;;loja1;seg 30/03/2020;16;55.16
4174;;loja2;dom 29/03/2020;74;19.28
4175;;loja3;sáb 28/03/2020;99;1781.35
4176;;loja4;sex 27/03/2020;82;0.94
4177;;loja5;qui 26/03/2020;120;794.12
4178;;loja6;qua 25/03/2020;14;123.61
4179;;loja7;ter 24/03/2020;114;2328.57
4180;;loja1;seg 23/03/2020;70;183.94
4181;;loja2;dom 22/03/2020;93;1713.94
4182;;loja3;sáb 21/03/2020;56;435.27
4183;;loja4;sex 20/03/2020;5;53.90
4184;;loja5;qui 19/03/2020;78;1091.49
4185;;loja6;qua 18/03/2020;108;53.29
4186;;loja7;ter 17/03/2020;40;693.82
4187;;loja1;seg 16/03/2020;103;933.70
4188;;loja2;dom 15/03/2020;97;1080.05
4189;;loja3;sáb 14/03/2020;31;240.88
4190;;loja4;sex 13/03/2020;38;534.93
4191;;loja5;qui 12/03/2020;90;660.79
4192;;loja6;qua 11/03/2020;44;593.18
4193;;loja7;ter 10/03/2020;3;6.37
4194;;loja1;seg 09/03/2020;74;788.99
4195;;loja2;dom 08/03/2020;100;2078.49
4196;;loja3;sáb 07/03/2020;3;21.63
4197;;loja4;sex 06/03/2020;49;170.44
4198;;loja5;qui 05/03/2020;107;1355.55
4199;;loja6;qua 04/03/2020;31;134.88
4200;;loja7;ter 03/03/2020;77;1007.95
4201;;loja1;seg 02/03/2020;30;243.54
4202;;loja2;dom 01/03/2020;113;528.10
4203;;loja3;sáb 29/02/2020;85;237.33
4204;;loja4;sex 28/02/2020;26;107.02
4205;;loja5;qui 27/02/2020;57;221.15
4206;;loja6;qua 26/02/2020;106;2626.45
4207;;loja7;ter 25/02/2020;74;642.94
4208;;loja1;seg 24/02/2020;5;5.81
4209;;loja2;dom 23/02/2020;99;653.86
4210;;loja3;sáb 22/02/2020;3;4.56
4211;;loja4;sex 21/02/2020;34;520.72
4212;;loja5;qui 20/02/2020;65;886.13
4213;;loja6;qua 19/02/2020;31;234.03
4214;;loja7;ter 18/02/2020;68;1268.38
4215;;loja1;seg 17/02/2020;5;22.50
4216;;loja2;dom 16/02/2020;3;4.64
4217;;loja3;sáb 15/02/2020;81;90.96
4218;;loja4;sex 14/02/2020;55;266.26
4219;;loja5;qui 13/02/2020;24;101.24
4220;;loja6;qua 12/02/2020;96;540.58
4221;;loja7;ter 11/02/2020;21;290.47
4222;;loja1;seg 10/02/2020;63;202.19
4223;;loja2;dom 09/02/2020;108;373.94
4224;;loja3;sáb 08/02/2020;51;786.93
4225;;loja4;sex 07/02/2020;87;1043.51
4226;;loja5;qui 06/02/2020;93;1280.75
4227;;loja6;qua 05/02/2020;37;719.97
4228;;loja7;ter 04/02/2020;119;1187.79
4229;;loja1;seg 03/02/2020;32;113.03
4230;;loja2;dom 02/02/2020;37;317.16
4231;;loja3;sáb 01/02/2020;64;1253.33
4232;;loja4;sex 31/01/2020;59;824.62
4233;;loja5;qui 30/01/2020;118;1077.20
4234;;loja6;qua 29/01/2020;45;798.26
4235;;loja7;ter 28/01/2020;7;69.38
4236;;loja1;seg 27/01/2020;82;101.56
4237;;loja2;dom 26/01/2020;83;410.49
4238;;loja3;sáb 25/01/2020;65;857.27
4239;;loja4;sex 24/01/2020;9;8.16
4240;;loja5;qui 23/01/2020;11;189.92
4241;;loja6;qua 22/01/2020;75;814.18
4242;;loja7;ter 21/01/2020;112;96.49
4243;;loja1;seg 20/01/2020;50;316.95
4244;;loja2;dom 19/01/2020;33;392.00
4245;;loja3;sáb 18/01/2020;15;410.88
4246;;loja4;sex 17/01/2020;59;54.03
4247;;loja5;qui 16/01/2020;10;110.73
4248;;loja6;qua 15/01/2020;45;644.57
4249;;loja7;ter 14/01/2020;32;195.11
4250;;loja1;seg 13/01/2020;102;542.22
4251;;loja2;dom 12/01/2020;58;122.32
4252;;loja3;sáb 11/01/2020;81;193.03
4253;;loja4;sex 10/01/2020;54;525.93
4254;;loja5;qui 09/01/2020;65;565.80
4255;;loja6;qua 08/01/2020;106;54.49
4256;;loja7;ter 07/01/2020;91;1384.75
4257;;loja1;seg 06/01/2020;80;1183.94
4258;;loja2;dom 05/01/2020;115;1223.81
4259;;loja3;sáb 04/01/2020;64;190.28
4260;;loja4;sex 03/01/2020;71;516.32
4261;;loja5;qui 02/01/2020;110;1345.33
4262;;loja6;qua 01/01/2020;48;127.03
4263;;loja7;ter 31/12/2019;105;471.65
4264;;loja1;seg 30/12/2019;43;44.93
4265;;loja2;dom 29/12/2019;31;75.22
4266;;loja3;sáb 28/12/2019;35;1.44
4267;;loja4;sex 27/12/2019;19;108.04
4268;;loja5;qui 26/12/2019;38;543.29
4269;;loja6;qua 25/12/2019;22;15.65
4270;;loja7;ter 24/12/2019;41;277.19
4271;;loja1;seg 23/12/2019;14;41.61
4272;;loja2;dom 22/12/2019;11;77.03
4273;;loja3;sáb 21/12/2019;24;31.43
4274;;loja4;sex 20/12/2019;101;2347.48
4275;;loja5;qui 19/12/2019;40;78.11
4276;;loja6;qua 18/12/2019;13;161.53
4277;;loja7;ter 17/12/2019;98;1685.91
4278;;loja1;seg 16/12/2019;98;210.02
4279;;loja2;dom 15/12/2019;108;1245.84
4280;;loja3;sáb 14/12/2019;48;127.16
4281;;loja4;sex 13/12/2019;29;44.30
4282;;loja5;qui 12/12/2019;39;41.65
4283;;loja6;qua 11/12/2019;9;126.77
4284;;loja7;ter 10/12/2019;60;898.94
4285;;loja1;seg 09/12/2019;23;94.69
4286;;loja2;dom 08/12/2019;120;1361.03
4287;;loja3;sáb 07/12/2019;114;83.36
4288;;loja4;sex 06/12/2019;43;430.51
4289;;loja5;qui 05/12/2019;105;2563.33
4290;;loja6;qua 04/12/2019;26;683.97
4291;;loja7;ter 03/12/2019;29;234.29
4292;;loja1;seg 02/12/2019;14;81.22
4293;;loja2;dom 01/12/2019;84;547.49
4294;;loja3;sáb 30/11/2019;49;143.51
4295;;loja4;sex 29/11/2019;56;60.83
4296;;loja5;qui 28/11/2019;10;4.97
4297;;loja6;qua 27/11/2019;49;13.24
4298;;loja7;ter 26/11/2019;25;41.61
4299;;loja1;seg 25/11/2019;66;1012.40
4300;;loja2;dom 24/11/2019;69;205.81
4301;;loja3;sáb 23/11/2019;115;1207.41
4302;;loja4;sex 22/11/2019;59;1282.15
4303;;loja5;qui 21/11/2019;81;140.83
4304;;loja6;qua 20/11/2019;83;818.13
4305;;loja7;ter 19/11/2019;82;49.75
4306;;loja1;seg 18/11/2019;84;915.23
4307;;loja2;dom 17/11/2019;52;860.31
4308;;loja3;sáb 16/11/2019;49;343.10
4309;;loja4;sex 15/11/2019;73;615.48
4310;;loja5;qui 14/11/2019;24;251.95
4311;;loja6;qua 13/11/2019;58;811.21
4312;;loja7;ter 12/11/2019;84;341.48
4313;;loja1;seg 11/11/2019;60;954.91
4314;;loja2;dom 10/11/2019;76;276.56
4315;;loja3;sáb 09/11/2019;64;538.70
4316;;loja4;sex 08/11/2019;18;75.91
4317;;loja5;qui 07/11/2019;66;1010.29
4318;;loja6;qua 06/11/2019;109;402.85
4319;;loja7;ter 05/11/2019;11;83.71
4320;;loja1;seg 04/11/2019;61;250.83
4321;;loja2;dom 03/11/2019;74;725.93
4322;;loja3;sáb 02/11/2019;110;329.84
4323;;loja4;sex 01/11/2019;81;180.30
4324;;loja5;qui 31/10/2019;11;12.74
4325;;loja6;qua 30/10/2019;61;357.51
4326;;loja7;ter 29/10/2019;18;25.18
4327;;loja1;seg 28/10/2019;119;859.68
4328;;loja2;dom 27/10/2019;30;62.79
4329;;loja3;sáb 26/10/2019;114;737.04
4330;;loja4;sex 25/10/2019;111;784.43
4331;;loja5;qui 24/10/2019;116;2047.11
4332;;loja6;qua 23/10/2019;109;801.33
4333;;loja7;ter 22/10/2019;99;680.27
4334;;loja1;seg 21/10/2019;79;150.70
4335;;loja2;dom 20/10/2019;80;1912.43
4336;;loja3;sáb 19/10/2019;64;684.31
4337;;loja4;sex 18/10/2019;4;22.76
4338;;loja5;qui 17/10/2019;3;8.44
4339;;loja6;qua 16/10/2019;16;204.04
4340;;loja7;ter 15/10/2019;85;1099.83
4341;;loja1;seg 14/10/2019;38;61.06
